date	description	amount	type	pending
2017-11-26	Elmela Taxi	-10,2
2017-11-24	Lön	3798,5
2017-11-24	Lön	2943,2
2017-11-25	Beijing 8 Sushi	-8,5
2017-11-25	L'Angolo	-16
2017-11-24	Vigårda	-7,9
2017-11-24	Albert & Jack's	-12,4
2017-11-24	Riche	-12,5
2017-11-24	TGI Fridays Kungsträdgården	-29,7
2017-11-24	Midsommar	-30
2017-11-23	Mandira Indian cuisine	-8,4
2017-11-23	Kungsholmens Järn	-12,7
2017-11-23	ICA Nära 	-15,786
2017-11-22	Casino Cosmopol	-38,4
2017-11-22	Restaurang AG	-110
2017-11-22	Casino Cosmopol	-200
2017-11-19	Roberts Coffee	-5,1
2017-11-19	Hms Host Skavsta Flygplats	-14,2
2017-11-19	Fac Flygbussarna	-15,9
2017-11-19	Forex exchange	-219,7
2017-11-18	East	-6,5
2017-11-18	East	-6,5
2017-11-18	Collage	-30,2
2017-11-18	Sparande	-3000
2017-11-17	Pontus!	-9,9
2017-11-16	Sturecompagniet	-8,4
2017-11-15	Operakällaren	-18
2017-11-15	Taxi Kurir Stockholm	-18,4
2017-11-15	Le Cafe	-25
2017-11-15	Taxi 020	-34,5
2017-11-14	Roberts Coffee Östermalmshallen	-18,2
2017-11-13	Pontus!	-9,9
2017-11-12	Taxi Stockholm	-17,5
2017-11-12	Humlan Frukost	-26,4
2017-11-11	Espresso House Stockholm	-5,5
2017-11-11	Bistro Napol	-7,2
2017-11-11	Albert Jack Burgers	-12
2017-11-10	Vurma	-5,5
2017-11-09	Mia	-15
2017-11-09	ICA Nära 	-17,42
2017-11-09	Medstop Apotek Rådjuret	-58,39
2017-11-07	Taxi Kurir Stockholm	-10,1
2017-11-07	Systembolaget Jarlaplan	-27,9
2017-11-07	Taxi 021	-29,2
2017-11-07	Resecentrum	-74,5
2017-11-05	Riche	-5,9
2017-11-05	Riche	-5,9
2017-11-03	Salt Men	-71,5
2017-11-02	Kaffe Hörnet	-7,9
2017-11-02	Espresso House Stockholm	-8,8
2017-11-02	Pontus!	-11,5
2017-11-02	AT&T	-22
2017-11-01	Bistro Jarl	-6,2
2017-11-01	Bistro Jarl	-6,2
2017-11-01	Spotify	-9,9
2017-11-01	Resecentrum	-64,5
2017-10-31	7-Eleven Birger Jarlsgatan	-4,3
2017-10-31	Resecentrum	-52,3
2017-10-31	Resecentrum	-61,5
2017-10-29	H&M Gallerian	-28,4
2017-10-29	H&M Gallerian	-31,3
2017-10-29	H&M Gallerian	-32,4
2017-10-29	Resecentrum	-59,5
2017-10-28	Roberts Coffee	-5,1
2017-10-28	Apotek Hjärtat	-29,9
2017-10-28	Apotek Hjärtat	-32,4
2017-10-27	Roberts Coffee	-3,3
2017-10-26	Taxi Stockholm	-28,1
2017-10-26	Upplysning 636-9094	-50
2017-10-25	Lön	2998,5
2017-10-25	Lön	2430
2017-10-25	Vurma	-7
2017-10-25	Restaurang Riche	-14,4
2017-10-25	Lån 354238	-194,2
2017-10-25	Hyra Stockholm	-200,3
2017-10-24	Pontus!	-18,9
2017-10-24	Pontus!	-19,9
2017-10-23	Taxi Stockholm	-18,8
2017-10-23	L'Angolo	-19
2017-10-23	Salt Men	-31,8
2017-10-23	Salt Men	-32,5
2017-10-23	Zara Woman	-34,5
2017-10-22	Tele2	-6
2017-10-22	Mama Ye's	-7,9
2017-10-22	Espresso House Stockholm	-8,8
2017-10-22	H&M Götgatan	-10
2017-10-22	Veggie restaurang	-11,5
2017-10-22	Taxi Stockholm	-16,8
2017-10-21	Pressbyrån Grevturegatan	-4,3
2017-10-21	Veggie restaurang	-8,5
2017-10-21	Pong Thai Buffe	-14,5
2017-10-20	Ekholmsnäs Golf	-15
2017-10-20	Nytorget 6 Bar	-78,9
2017-10-18	Veggie restaurang	-9,5
2017-10-18	Vigårda	-16,4
2017-10-17	Pontus!	-8,9
2017-10-17	Stockholms Stads Bostadsförmedling	-22,5
2017-10-16	L'Angolo	-9,5
2017-10-15	Mama Ye's	-7,9
2017-10-14	Tures Bar	-19,3
2017-10-13	L'Angolo	-9,5
2017-10-12	Shell	-4,9
2017-10-12	McDonalds	-9,5
2017-10-12	Taxi Stockholm	-36
2017-10-11	Tobaks Hörnet	-4,813
2017-10-11	Vapiano Gamla stan	-7,5
2017-10-11	Texas Longhorn	-22,2
2017-10-10	ICA Supermarket Baronen	-6,5
2017-10-10	Bantorget Se	-12
2017-10-10	Caliente Tapas	-33,7
2017-10-10	Nike store	-40
2017-10-08	Sandys	-8,4
2017-10-08	Texas Burger	-11
2017-10-07	Vurma	-7
2017-10-07	Snabboteket	-14,25
2017-10-07	Hemköp Odenplan	-24,906
2017-10-06	Taxi Stockholm	-35,5
2017-10-05	Panini	-3,3
2017-10-05	7-Eleven Odenplan	-5,1
2017-10-05	Ekholmsnäs Gård	-15
2017-10-04	Vurma	-7
2017-10-04	Riche	-14,4
2017-10-04	Taxi Kurir Stockholm	-20
2017-10-03	Riche	-8,4
2017-10-02	Vurma Birger Jarlsgatan	-6,2
2017-10-02	Vurma	-7
2017-10-02	Vigårda Barbeque	-11,5
2017-10-01	Vapiano Östermalm	-7,5
2017-09-30	Wiggo	-9,5
2017-09-30	MediaMarkt	-9,8
2017-09-30	Spotify	-9,9
2017-09-30	Taxi Stockholm	-16,6
2017-09-30	Hemköp Odenplan	-16,95
2017-09-30	Berns Nosh & Chow	-22
2017-09-30	Berns Nosh & Chow	-41,1
2017-09-30	Resecentrum	-94,5
2017-09-29	PrisExtra	-14,213
2017-09-29	Systembolaget	-39,46
2017-09-28	UCL Tandläkare	-5,5
2017-09-28	Vigårda Barbeque	-7
2017-09-28	Euroaccident	-12,2
2017-09-28	Story Hotel	-14,4
2017-09-28	Story Hotel	-21,6
2017-09-28	Pontus!	-40
2017-09-28	Apotek Hjärtat Odenplan	-62,4
2017-09-28	Lån 354238	-90
2017-09-28	Bolån	-113
2017-09-27	Bankavgift	-2,5
2017-09-27	Vapiano Östermalm	-7,5
2017-09-27	Sveriges Ingenjörer	-13,5
2017-09-27	Egmont Tidskrifter	-37,5
2017-09-27	Hyra Stockholm	-200,1
2017-09-27	Stockholms Hem	-200,3
2017-09-27	Mjölby Dataspecialist	-248,009
2017-09-26	Icha Icha	-9,9
2017-09-26	SL	-79
2017-09-25	Vapiano Gamla stan	-9,9
2017-09-24	Curry Spice	-7,9
2017-09-24	Hemköp Fältöversten	-24,489
2017-09-25	Lön	3798,5
2017-09-23	Skåne Buss	-4,5
2017-09-23	SJ Ombord	-6,2
2017-09-23	SJ Ombord	-17,1
2017-09-23	Albert & Jack's	-55,4
2017-09-22	Skåne Buss	-4,5
2017-09-22	Roberts Coffee	-5,1
2017-09-20	Waynes Coffee	-7,1
2017-09-20	Pontus!	-9,9
2017-09-20	Taxi Stockholm	-10,2
2017-09-19	Beijing 8 Sushi	-8,5
2017-09-19	L'Angolo	-16
2017-09-18	Mama Ye's	-7,9
2017-09-18	Vassa Eggen	-12,4
2017-09-18	Riche	-12,5
2017-09-18	TGI Fridays Stureplan	-29,7
2017-09-18	Midsommar	-30
2017-09-17	Mandira Indian cuisine	-8,4
2017-09-17	Clas Ohlson Gallerian	-12,7
2017-09-17	ICA Nära Sveavägen	-15,786
2017-09-16	Casino Cosmopol	-38,4
2017-09-16	Restaurang AG	-110
2017-09-16	Casino Cosmopol	-200
2017-09-13	Roberts Coffee	-5,1
2017-09-13	Hms Host Skavsta Flygplats	-14,2
2017-09-13	Fac Flygbussarna	-15,9
2017-09-13	Forex exchange	-219,7
2017-09-12	Sturehof	-6,5
2017-09-12	Sturehof	-6,5
2017-09-12	Collage	-30,2
2017-09-12	Sparkonto	-3000
2017-09-11	Pontus!	-9,9
2017-09-10	Curry Spice	-8,4
2017-09-09	Operakällaren	-18
2017-09-09	Taxi Kurir Stockholm	-18,4
2017-09-09	Le Cafe	-25
2017-09-09	Taxi 022	-34,5
2017-09-08	Roberts Coffee Östermalmshallen	-18,2
2017-09-07	Pontus!	-9,9
2017-09-06	Taxi Stockholm	-17,5
2017-09-06	Humlan	-26,4
2017-09-05	Waynes Coffee	-5,5
2017-09-05	Bistro Napol	-7,2
2017-09-05	Texas Burger	-12
2017-09-04	Vurma	-5,5
2017-09-03	Mia	-15
2017-09-03	ICA Nära Sveavägen	-17,42
2017-09-03	Medstop Apotek Rådjuret	-58,39
2017-09-01	Taxi Kurir Stockholm	-10,1
2017-09-01	Systembolaget	-27,9
2017-09-01	Taxi 023	-29,2
2017-09-01	Resecentrum	-70
2017-09-01	Resecentrum	-74,5
2017-08-30	Hemköp Odenplan	-4,495
2017-08-30	UCL Tandläkare	-5,5
2017-08-30	Vurma Birger Jarlsgatan	-6,2
2017-08-30	Vurma Birger Jarlsgatan	-6,2
2017-08-30	Mama Ye's	-8,5
2017-08-30	Systembolaget	-14,07
2017-08-29	Bankavgift	-2,5
2017-08-29	Pressbyrån Kungsgatan	-5,9
2017-08-29	Thai Take Away	-7,9
2017-08-29	Spotify	-9,9
2017-08-29	Hyra Stockholm	-200,3
2017-08-28	McDonalds	-3,3
2017-08-28	Pontus!	-9,9
2017-08-28	ICA Nära Sveavägen	-9,95
2017-08-28	Apotek Hjärtat Odenplan	-62,4
2017-08-28	SL	-79
2017-08-27	Vurma	-5,5
2017-08-27	Euroaccident	-11,8
2017-08-27	Vassa Eggen	-12,4
2017-08-27	Ränta- Bil	-90
2017-08-27	Ränta -	-113
2017-08-26	Collage	-18,6
2017-08-25	McDonalds Kungsgatan	-4
2017-08-25	Knistad Hotell & Konferens	-315,4
2017-08-24	Lön	2798,5
2017-08-24	Pong Norrlandsgatan	-5,6
2017-08-24	Anders & Ken	-28,4
2017-08-24	Pong Norrlandsgatan	-33,5
2017-08-23	Waynes Coffee	-8,1
2017-08-23	Systembolaget Jarlaplan	-28,9
2017-08-22	Vurma	-9,5
2017-08-21	Sushi Huset	-11,3
2017-08-21	Hemköp Odenplan	-16,136
2017-08-21	Hair Affair	-54,9
2017-08-20	Tink	-10
2017-08-19	Vigårda Barbeque	-9
2017-08-18	Taxi Stockholm	-18,8
2017-08-16	TGI Fridays Stureplan	-6,4
2017-08-16	Mcdonalds Hamngatan	-10,3
2017-08-16	TGI Fridays Stureplan	-34,9
2017-08-15	Frukoststället	-9,5
2017-08-15	Pontus!	-13,8
2017-08-15	Bikram Yoga Centre	-189,5
2017-08-14	Hemköp Odenplan	-15,199
2017-08-13	Mama Ye's Sushi	-8,5
2017-08-12	Curry Spice	-8,4
2017-08-12	Medstop Apotek	-14,85
2017-08-10	Story Hotel	-2,8
2017-08-10	Story Hotel	-13,6
2017-08-10	Story Hotel	-27,2
2017-08-09	Wagamama	-17,7
2017-08-09	Vassa Eggen	-18,6
2017-08-09	Pontus!	-19,8
2017-08-09	TGI Fridays Kungsträdgården	-25,2
2017-08-07	Pontus!	-8,9
2017-08-06	Mama Ye's	-8,5
2017-08-05	Vurma	-5,9
2017-08-05	Waynes Coffee	-25,2
2017-08-04	PrisExtra	-17,9
2017-08-04	PrisExtra	-23,144
2017-08-03	Statoil	-4
2017-08-03	McDonalds Kungsgatan	-7,1
2017-08-03	Coop Konsum Odenplan	-7,89
2017-08-03	Österåkers Farm	-34
2017-08-02	Pong Thai	-6,9
2017-08-01	Pong Thai	-7,5
2017-07-31	Hemköp Odenplan	-15,229
2017-07-31	Taxi Stockholm	-38,8
2017-07-31	Resecentrum	-44,5
2017-07-30	Roberts Coffee Östermalmshallen	-5,1
2017-07-30	UCL Tandläkare	-5,5
2017-07-30	Spotify	-9,9
2017-07-29	Bankavgift	-2,5
2017-07-29	Mandira Indian cuisine	-7,9
2017-07-29	Euroaccident	-12,2
2017-07-29	Systembolaget Jarlaplan	-29,2
2017-07-29	Apotek Hjärtat Odenplan	-62,4
2017-07-29	Hyra Stockholm	-200,3
2017-07-29	Mjölby Dataspecialist	-1051,94
2017-07-28	Taxi Stockholm	-10,4
2017-07-28	Upplysning 636-9094	-50
2017-07-28	SL	-79
2017-07-27	TGI Fridays Stureplan	-5,7
2017-07-27	Coop Nära Karlavägen	-20,884
2017-07-27	TGI Fridays Kungsträdgården	-70
2017-07-26	Berns Salonger	-5,2
2017-07-26	Sushi King	-8,5
2017-07-26	Berns Salonger	-13,5
2017-07-26	Longhorn Burgers	-30
2017-07-26	Lån 354239	-88,7
2017-07-26	Lån 354238	-113
2017-07-25	Lön	2798,5
2017-07-25	Yoi Food	-8,4
2017-07-25	Skatt	-148,9
2017-07-24	Pong Norrlandsgatan	-9,5
2017-07-24	PrisExtra	-67,938
2017-07-23	Riche	-7,2
2017-07-23	L'Angolo	-14,2
2017-07-22	Mandira Indian cuisine	-7,9
2017-07-21	Coop Nära Karlavägen	-8,885
2017-07-21	Hms Host Skavsta Flygplats	-9,2
2017-07-21	Fac Flygbussarna	-10,9
2017-07-21	Restaurang AG	-100
2017-07-20	Taxi Stockholm	-11,7
2017-07-19	Roberts Coffee Östermalmshallen	-5,1
2017-07-19	Mcdonalds Hamngatan	-6,3
2017-07-19	SL	-7,5
2017-07-19	Fac Flygbussarna	-10,9
2017-07-19	Arlanda Express	-49
2017-07-18	Pong Thai	-7,5
2017-07-17	L'Angolo	-9,5
2017-07-17	Ekholmsnäs Golf	-45
2017-07-16	Drottning Tvätten	-8,4
2017-07-15	Hemköp Odenplan	-4,58
2017-07-15	Mama Ye's	-7,9
2017-07-14	Taxi Kurir Stockholm	-16,8
2017-07-13	PrisExtra	-14,24
2017-07-13	Systembolaget Jarlaplan	-88,47
2017-07-12	7-Eleven Birger Jarlsgatan	-5,1
2017-07-12	Vapiano Gamla stan	-33,2
2017-07-11	ICA Nära Sveavägen	-2,69
2017-07-11	Pong Thai	-7,5
2017-07-11	Medstop Apotek	-19,75
2017-07-10	Panini Birger Jarlsgatan	-5,5
2017-07-10	Hair Affair	-40
2017-07-09	Pong Thai	-7,5
2017-07-09	Akademibokhandeln	-7,9
2017-07-09	Buttericks	-9,9
2017-07-09	MQ Stockholm	-19,9
2017-07-09	Hemköp Odenplan	-57,795
2017-07-09	Hollister	-59
2017-07-08	Curry Spice	-8,4
2017-07-08	Avanza spar	-2000
2017-07-05	Cafe Tabac	-8,5
2017-07-04	Frukoststället	-9,5
2017-07-03	Eat Restaurang	-10
2017-07-02	Panini Birger Jarlsgatan	-5,5
2017-07-02	Medstop Apotek Rådjuret	-14,3
2017-07-01	ICA Nära Sveavägen	-13,16
2017-07-01	Resecentrum	-64,5
2017-06-30	Norwegian Air	-114,799
2017-06-29	Spotify	-9,9
2017-06-28	Brasserie Bobonne	-6,4
2017-06-28	ICA Nära 	-8,91
2017-06-28	SL	-79
2017-06-27	UCL Tandläkare	-5,5
2017-06-27	Mandira Indian cuisine	-9,9
2017-06-27	Euroaccident	-11,8
2017-06-27	Brasserie Godot	-13,4
2017-06-27	O'Leary's Norrmalm	-54,4
2017-06-27	Apotek Hjärtat Fältöversten	-62,4
2017-06-27	Lån 354240	-94,2
2017-06-27	Lån 354238	-113
2017-06-26	Bankavgift	-2,5
2017-06-26	Eat Restaurang	-10
2017-06-26	Mjölby Dataspecialist	-19,2
2017-06-26	Mensa Sverige	-34,5
2017-06-26	Hyra Stockholm	-200,3
2017-06-25	Niklas Restaurang	-15,5
2017-06-22	Lön	2798,5
2017-06-24	Vapiano Gamla stan	-7,5
2017-06-24	ICA Nära 	-18,074
2017-06-23	Frederiksberg	-4,142
2017-06-23	Info Arlanda	-7,5
2017-06-23	Kastrup Coffee	-11,39
2017-06-23	Frederiksberg	-17,142
2017-06-22	Koebenhavn Airport	-51,772
2017-06-21	SL	-7,5
2017-06-21	Medstop Apotek	-8,85
2017-06-21	Frukoststället	-10
2017-06-21	Frederiksberg	-10,354
2017-06-21	Pressbyrån Kungsgatan	-12,2
2017-06-18	Texas Burger	-11,1
2017-06-18	Hemköp 	-18,1
2017-06-16	Taxi Stockholm	-18,7
2017-06-16	Berns Salonger	-48
2017-06-15	Broder Tuck	-22,8
2017-06-15	Berns Salonger	-27
2017-06-14	Frukoststället	-9,5
2017-06-14	PrisExtra	-57,216
2017-06-13	Mcdonalds Hamngatan	-6,3
2017-06-12	Pong Norrlandsgatan	-9,5
2017-06-12	Norwegian Air	-152,2
2017-06-11	Roberts Coffee Östermalmshallen	-5,1
2017-06-11	Panini Birger Jarlsgatan	-5,5
2017-06-11	Vapiano Östermalm	-18
2017-06-10	Pontus!	-8,9
2017-06-10	Nordpolen Resor	-495,6
2017-06-08	McDonalds Kungsgatan	-6,9
2017-06-08	Kungsholmen	-15,4
2017-06-08	Kungsholmen	-15,4
2017-06-08	Taxi 024	-15,8
2017-06-08	Kungsholmen	-26,8
2017-06-07	Burger King Odenplan	-7,8
2017-06-07	Vapiano Gamla stan	-23
2017-06-06	Roberts Coffee	-5,1
2017-06-06	Pressklubben	-16,3
2017-06-03	Vapiano Gamla stan	-7,5
2017-06-01	MAX Hamngatan	-9
2017-05-31	Spotify	-9,9
2017-05-31	Waynes Coffee	-38
2017-05-31	PrisExtra	-54,351
2017-05-30	UCL Tandläkare	-5,5
2017-05-30	Serrano Kungsbron	-8,5
2017-05-30	Euroaccident	-12,2
2017-05-30	Lån 354241	-94,2
2017-05-30	Lån 354238	-113
2017-05-29	Waynes Coffee	-2,5
2017-05-29	Saifon	-8
2017-05-29	Apotek Hjärtat Fältöversten	-62,4
2017-05-29	Hyra Stockholm	-200,3
2017-05-28	Pascha Deli	-6,9
2017-05-28	SL	-79
2017-05-27	Pascha Deli	-6,9
2017-05-25	Taxi Stockholm	-19,2
2017-05-25	Hotellet	-24,4
2017-05-25	Hotellet	-37,8
2017-05-24	Lön	2798,5
2017-05-24	Berns Salonger	-6,2
2017-05-24	Burger King Sergels torg	-6,5
2017-05-24	Story Hotel	-20,4
2017-05-24	Brasserie Godot	-38,4
2017-05-23	OKQ8	-3,5
2017-05-23	Hemköp 	-4,08
2017-05-22	F & P Transport	-9,4
2017-05-21	Preem	-4,1
2017-05-21	Pascha Deli	-6,9
2017-05-20	Saifon	-8
2017-05-19	SF Bio	-5,9
2017-05-19	Vigårda	-7,6
2017-05-19	Le Cafe	-16,6
2017-05-19	Oxid Spitfire	-18,4
2017-05-19	SF Bio	-20
2017-05-19	Le Cafe	-25
2017-05-19	Oxid Spitfire	-61,2
2017-05-18	Hemköp Odenplan	-17,176
2017-05-18	Systembolaget	-27,82
2017-05-17	Vigårda Barbeque	-3
2017-05-17	Riche	-6,8
2017-05-17	Pascha Deli	-6,9
2017-05-17	Hemköp 	-13,15
2017-05-17	Niklas Restaurang	-21,4
2017-05-17	Wagamama	-32,3
2017-05-17	Berns Salonger	-45,7
2017-05-17	P/S Apotek	-54,9
2017-05-16	Hair Affair	-40
2017-05-15	Clas Ohlson Drottningatan	-24
2017-05-15	MQ Stockholm	-94,8
2017-05-14	Vapiano Gamla stan	-6,9
2017-05-14	Hemköp 	-25,554
2017-05-13	Riche	-6,8
2017-05-13	Vapiano Gamla stan	-6,9
2017-05-13	Riche	-13,6
2017-05-13	Avanza spar	-2000
2017-05-10	Medstop Apotek	-8,09
2017-05-10	Burger King Odenplan	-8,3
2017-05-09	Vapiano Gamla stan	-10
2017-05-09	Elektriker	-250
2017-05-08	Duvel Cafe	-11,5
2017-05-07	Serrano Kungsbron	-8,5
2017-05-07	Kjell & Company	-9,9
2017-05-06	Vapiano Östermalm	-6,9
2017-05-05	PrisExtra	-30,183
2017-05-03	Hemköp Odenplan	-20,726
2017-05-03	Resecentrum	-22,5
2017-05-02	UCL Tandläkare	-5,5
2017-05-02	Vapiano Östermalm	-6,9
2017-05-01	Bankavgift	-2,5
2017-05-01	Serrano Kungsbron	-7,9
2017-05-01	Spotify	-9,9
2017-05-01	Hyra Stockholm	-200,3
2017-05-01	Mjölby Dataspecialist	-888
2017-04-28	Vapiano Gamla stan	-11
2017-04-27	Vapiano Östermalm	-6,9
2017-04-27	Euroaccident	-11
2017-04-27	Lån 354242	-89,6
2017-04-27	Lån 354238	-113
2017-04-25	Lön	2798,5
2017-04-25	SL	-56
2017-04-24	Vigårda Barbeque	-3
2017-04-24	SF Bio	-5,4
2017-04-24	Burger King Sergels torg	-6,5
2017-04-24	Vapiano Östermalm	-6,5
2017-04-24	Vigårda Barbeque	-9
2017-04-18	PrisExtra	-64,502
2017-04-15	Serrano Kungsbron	-9,6
2017-04-15	Hemköp Odenplan	-23,573
2017-04-13	Vapiano Gamla stan	-6,9
2017-04-13	Cafe Egoiste	-16,5
2017-04-12	Sirap	-16,8
2017-04-11	Hotellet	-13,2
2017-04-11	Taxi Kurir Stockholm	-17,4
2017-04-11	Resecentrum	-58,8
2017-04-10	Texas Burger	-7,5
2017-04-10	Serrano Kungsbron	-9,6
2017-04-10	Vassa Eggen	-23,2
2017-04-10	Wagamama	-25
2017-04-10	Texas Longhorn	-25,2
2017-04-09	Fattoush	-9,5
2017-04-08	Vapiano Östermalm	-6,5
2017-04-08	Hemköp Odenplan	-6,77
2017-04-08	Clas Ohlson Gallerian	-23,5
2017-04-07	Vapiano Östermalm	-6,9
2017-04-07	Eat Restaurang 	-56,9
2017-04-06	Kjell & Company	-16,89
2017-04-02	Hemköp Odenplan	-31,742
2017-04-01	Burger King Sergels torg	-6,1
2017-04-01	Nyår	-17
2017-04-01	Egmont Tidskrifter	-29,3
2017-04-01	Hyra Stockholm	-200,3
2017-03-31	Fac Flygbussarna	-10,9
2017-03-29	Spotify	-9,9
2017-03-29	Strandtransport	-31,9
2017-03-28	Cc Casino Restaurang	-3
2017-03-28	Halong	-7
2017-03-28	Cc Casino Restaurang	-17,4
2017-03-28	Kontantuttag	-100
2017-03-27	UCL Tandläkare	-5,5
2017-03-27	Euroaccident	-12,2
2017-03-27	Systembolaget Jarlaplan	-33,74
2017-03-27	Söders Cykelrep,	-64,9
2017-03-27	Lån 354243	-108
2017-03-27	Lån 354238	-113
2017-03-26	Bankavgift	-2,5
2017-03-26	Waynes Coffee	-7
2017-03-26	Vapiano Östermalm	-9,1
2017-03-24	Lön	2798,5
2017-03-25	Malmö Aviation	-56,7
2017-03-24	Taxi Kurir Stockholm	-11,6
2017-03-22	Medstop Apotek	-7,8
2017-03-22	The Body Shop	-17,5
2017-03-22	Lekia	-24,9
2017-03-22	ICA Nära Sveavägen	-25,6
2017-03-22	Vero Moda	-35,995
2017-03-22	Akademibokhandeln	-43,8
2017-03-22	Spirit	-60
2017-03-22	Stadium	-65,8
2017-03-22	Cervera	-112,32
2017-03-21	Pressbyrån Grevturegatan	-1,2
2017-03-21	Taxi Stockholm	-9,7
2017-03-21	Akademibokhandeln	-9,9
2017-03-21	Zara	-9,9
2017-03-21	Bistro Rigoletto	-13,2
2017-03-21	Bistro Rigoletto	-13,2
2017-03-21	Systembolaget	-18,97
2017-03-20	Vapiano Östermalm	-6,5
2017-03-19	Vapiano Östermalm	-6,5
2017-03-19	Hemköp Fältöversten	-16,875
2017-03-19	Hemtex	-49,7
2017-03-17	Salt Men	-12,9
2017-03-17	David	-25
2017-03-16	Vapiano Östermalm	-6,9
2017-03-16	Hemköp Odenplan	-19,926
2017-03-16	Hair Affair	-20
2017-03-14	Taxi 025	-13,7
2017-03-13	Serrano Kista	-9
2017-03-12	Roberts Coffee	-5,1
2017-03-12	Restaurang Hong Kong	-19
2017-03-12	Ming Palace	-27,4
2017-03-11	Vapiano Östermalm	-6,5
2017-03-11	Steffo	-90
2017-03-10	Akki Sushi	-6,9
2017-03-10	Resecentrum	-53
2017-03-10	SJ	-63
2017-03-09	Akki Sushi	-6,9
2017-03-09	Roberts Coffee Östermalmshallen	-12,5
2017-03-07	7-Eleven Birger Jarlsgatan	-5,1
2017-03-07	Fotografiska	-30
2017-03-07	Le Rouge	-37,8
2017-03-07	Levi's NK	-219,8
2017-03-06	Clas Ohlson Gallerian	-5,9
